"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1";"Название св-ва для модификации товара №2";"Значение св-ва для модификации товара №2"
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"1 290,00";0,00;"1 000,00";100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;25м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"1 690,00";0,00;"1 300,00";100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;35м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"1 950,00";0,00;"1 500,00";100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;50м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"1 820,00";0,00;"1 400,00";100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;40м;;
"Гирлянда Бахрома 50192";;"Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Белый.<br />
<br />
<br />
 ";;50192;"2 860,00";0,00;"2 200,00";100,00000;шт;"https://i4.storeland.net/2/7812/178111555/6e1ffd/girlyanda-22013.png
https://i2.storeland.net/3/561/205600401/6e1ffd/girlyanda-bahroma-22014.jpg";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-82;;194442572;;;Размер;75м;;
"Гирлянда Бахрома 50190";;"Уличная Гирлянда Бахрома<br />
Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Цветной<br />
<br />
 ";;50190;650,00;0,00;500,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111562/6e1ffd/girlyanda-22015.png
https://i4.storeland.net/3/560/205599965/6e1ffd/girlyanda-22016.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-88;;194442571;;;Размер;6м;;
"Гирлянда Бахрома 50190";;"Уличная Гирлянда Бахрома<br />
Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Цветной<br />
<br />
 ";;50190;840,00;0,00;650,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111562/6e1ffd/girlyanda-22015.png
https://i4.storeland.net/3/560/205599965/6e1ffd/girlyanda-22016.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-88;;194442571;;;Размер;12м;;
"Гирлянда Бахрома 50190";;"Уличная Гирлянда Бахрома<br />
Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Цветной<br />
<br />
 ";;50190;"1 100,00";0,00;850,00;100,00000;шт;"https://i1.storeland.net/2/7812/178111562/6e1ffd/girlyanda-22015.png
https://i4.storeland.net/3/560/205599965/6e1ffd/girlyanda-22016.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-88;;194442571;;;Размер;20м;;
"Гирлянда Бахрома 50190";;"Уличная Гирлянда Бахрома<br />
Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Цветной<br />
<br />
 ";;50190;"1 290,00";0,00;"1 000,00";100,00000;шт;"https://i1.storeland.net/2/7812/178111562/6e1ffd/girlyanda-22015.png
https://i4.storeland.net/3/560/205599965/6e1ffd/girlyanda-22016.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-88;;194442571;;;Размер;25м;;
"Гирлянда Бахрома 50190";;"Уличная Гирлянда Бахрома<br />
Размер:<br />
6м*60см<br />
12м*60см <br />
20м*60см <br />
25м*60см<br />
40м*60см<br />
35м*60см<br />
50м*60см<br />
75м*60см<br />
Цвет: Цветной<br />
<br />
 ";;50190;"1 690,00";0,00;"1 300,00";100,00000;шт;"https://i1.storeland.net/2/7812/178111562/6e1ffd/girlyanda-22015.png
https://i4.storeland.net/3/560/205599965/6e1ffd/girlyanda-22016.png";;;Гирлянда;"одежда оптом, с шортами костюм, купить гирлянды, костюмы оптом, оптом, женский костюм, прикольные, модные, интернет магазин, Штаны теплые женские, Гирлянда звёздочки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";7823e877f9-88;;194442571;;;Размер;35м;;
